id,source,target,type
e18.647713844750207,n5,n5,arrow
e19.035420554468022,n5,n5,arrow
e31.39310965946254,n5,n5,arrow
e35.9548265816902,n5,n5,arrow
e25.199794035409596,n5,n5,arrow
e13.232781903122499,n5,n5,arrow
e12.938910582223837,n5,n5,arrow
e5.952435413992666,n5,n5,arrow
e21.314240479875714,n5,n5,arrow
e19.73740302035606,n5,n5,arrow
e1.2448269719063114,n5,n5,arrow
e23.165884218278002,n5,n5,arrow
e31.725695200559652,n5,n5,arrow
e22.44728455035768,n5,n5,arrow
e10.797158195930693,n5,n5,arrow
e22.880679428082058,n5,n5,arrow
e32.709067477223606,n5,n5,arrow
e30.209567483108916,n5,n5,arrow
e16.667115784654026,n5,n5,arrow
e21.147056070340337,n5,n5,arrow
e24.038064071238622,n5,n5,arrow
e30.028093072532254,n5,n5,arrow
e12.695501250193088,n5,n5,arrow
e22.63064051815917,n5,n5,arrow
e26.609877892195854,n5,n5,arrow
e15.71703208194297,n5,n5,arrow
e21.996490901989933,n5,n5,arrow
e14.4345993788754,n5,n5,arrow
e22.25342932365884,n5,n5,arrow
e31.977108900327025,n5,n5,arrow
e36.18767425804996,n5,n5,arrow
e7.221462105786575,n5,n5,arrow
e8.059796250886237,n5,n5,arrow
e25.084798075826523,n5,n5,arrow
e30.052179652106805,n5,n5,arrow
e8.761353481995808,n5,n5,arrow
e6.203390136560172,n5,n5,arrow
e1.0886341872809864,n5,n5,arrow
e17.20626568278401,n5,n5,arrow
e5.755162606845547,n5,n5,arrow
e25.082022883516945,n5,n5,arrow
e31.63524835939281,n5,n5,arrow
e1.7766437952744314,n5,n5,arrow
e36.763181315062354,n5,n5,arrow
e26.937537480730096,n5,n5,arrow
e34.68158727175176,n5,n5,arrow
e10.505398954648184,n5,n5,arrow
e16.544325574249047,n5,n5,arrow
e4.545106892246416,n5,n5,arrow
e24.144680538777077,n5,n5,arrow
e16.047051923260575,n5,n5,arrow
e9.313038487883663,n5,n5,arrow
e32.41324858317736,n5,n5,arrow
e22.105207937769777,n5,n5,arrow
e1.0517607235184476,n5,n5,arrow
e28.324641158563516,n5,n5,arrow
e24.773988058470913,n5,n5,arrow
e29.851436326203416,n5,n5,arrow
e9.838306450855743,n5,n5,arrow
e0.9527415533946697,n5,n5,arrow
e4.21003579488752,n5,n5,arrow
e35.53943478956217,n5,n5,arrow
e35.81374808971375,n5,n5,arrow
e20.70405396010574,n5,n5,arrow
e2.159001857213208,n5,n5,arrow
e24.016436780286092,n5,n5,arrow
e1.3941708625541194,n5,n5,arrow
e30.84985999256311,n5,n5,arrow
e11.27034679930991,n5,n5,arrow
e32.78244824905682,n5,n5,arrow
e1.818164288668751,n5,n5,arrow
e3.3385169037049223,n5,n5,arrow
e34.0839433357955,n5,n5,arrow
e24.5745966222349,n5,n5,arrow
e18.594993481162028,n5,n5,arrow
e12.306303592946128,n5,n5,arrow
e1.95752193998329,n5,n5,arrow
e25.208983824001006,n5,n5,arrow
e19.713102075430097,n5,n5,arrow
e31.090932453263978,n5,n5,arrow
e18.882175902954746,n5,n5,arrow
e28.77346311422105,n5,n5,arrow
e25.826918878399727,n5,n5,arrow
e34.12664609562313,n5,n5,arrow
e11.176755356888595,n5,n5,arrow
e5.106694713568557,n5,n5,arrow
e30.66559860217858,n5,n5,arrow
e17.126366237627888,n5,n5,arrow
e0.27381995699403916,n5,n5,arrow
e4.562030129135607,n5,n5,arrow
e4.4396351704773735,n5,n5,arrow
e23.24415419740821,n5,n5,arrow
e16.100787376803048,n5,n5,arrow
e28.44678842440841,n5,n5,arrow
e23.58812085576976,n5,n5,arrow
e20.66227696991497,n5,n5,arrow
e2.0182694112720743,n5,n5,arrow
e20.656804119174474,n5,n5,arrow
e6.210750932983445,n5,n5,arrow
e34.73023944545975,n5,n5,arrow
e7.457799917100834,n5,n5,arrow
e0.9883755450867959,n5,n5,arrow
e33.431332126388,n5,n5,arrow
e1.9672320183931973,n5,n5,arrow
e1.4494195644413341,n5,n5,arrow
e34.44304962043268,n5,n5,arrow
e3.421504224664876,n5,n5,arrow
e16.273206654504307,n5,n5,arrow
e8.146874014532104,n5,n5,arrow
e25.704031343105083,n5,n5,arrow
e25.815144192819293,n5,n5,arrow
e9.33740429954803,n5,n5,arrow
e16.332235979315485,n5,n5,arrow
e0.6335994070668622,n5,n5,arrow
e32.50659453439095,n5,n5,arrow
e10.052951766175584,n5,n5,arrow
e22.598036352302888,n5,n5,arrow
e24.122674591457404,n5,n5,arrow
e12.409916952966622,n5,n5,arrow
e30.11277382719712,n5,n5,arrow
e3.4708473314853414,n5,n5,arrow
e36.802880091397014,n5,n5,arrow
e15.551922227465969,n5,n5,arrow
e30.05464660011918,n5,n5,arrow
e35.47933108086357,n5,n5,arrow
e20.511824048252958,n5,n5,arrow
e19.197786759684696,n5,n5,arrow
e9.70231616964721,n5,n5,arrow
e13.212421804550495,n5,n5,arrow
e34.58096590725729,n5,n5,arrow
e30.405257269836728,n5,n5,arrow
e8.48379445888634,n5,n5,arrow
e15.60778807376612,n5,n5,arrow
e33.51153705487791,n5,n5,arrow
e18.115402667527327,n5,n5,arrow
e25.88269209196144,n5,n5,arrow
e4.154468368265009,n5,n5,arrow
e32.912340781091736,n5,n5,arrow
e14.669233153962722,n5,n5,arrow
e27.544462203330557,n5,n5,arrow
e29.173578611147793,n5,n5,arrow
e25.51353872225815,n5,n5,arrow
e7.405008975840581,n5,n5,arrow
e18.507052923632795,n5,n5,arrow
e21.012240551738802,n5,n5,arrow
e2.1025305099254084,n5,n5,arrow
e2.7109851459135,n5,n5,arrow
e19.694679707468392,n5,n5,arrow
e35.702948173073,n5,n5,arrow
e29.895139802233658,n5,n5,arrow
e31.770492934375323,n5,n5,arrow
e8.944498134705391,n5,n5,arrow
e27.421054205135714,n5,n5,arrow
e36.92074723610511,n5,n5,arrow
e19.44896649887796,n5,n5,arrow
e20.879410628065664,n5,n5,arrow
e5.2733942639938824,n5,n5,arrow
e33.33275468876722,n5,n5,arrow
e7.707007798747676,n5,n5,arrow
e34.267212105445346,n5,n5,arrow
e5.717500157719615,n5,n5,arrow
e27.249969259937508,n5,n5,arrow
e15.371293086480591,n5,n5,arrow
e15.7373394370822,n5,n5,arrow
e16.295578101769856,n5,n5,arrow
e10.74326388411845,n5,n5,arrow
e29.47447105370362,n5,n5,arrow
e13.037253226510064,n5,n5,arrow
e35.73913137993835,n5,n5,arrow
e35.821754441876266,n5,n5,arrow
e13.264706905988342,n5,n5,arrow
e17.196692675462113,n5,n5,arrow
e8.618011990067975,n5,n5,arrow
e26.0133062196511,n5,n5,arrow
e5.2476600888773,n5,n5,arrow
e25.164408709322515,n5,n5,arrow
e7.355031946748495,n5,n5,arrow
e27.916814595892504,n5,n5,arrow
e33.299817302496656,n5,n5,arrow
e10.154074636621093,n5,n5,arrow
e24.18335542704218,n5,n5,arrow
e18.215905419024107,n5,n5,arrow
e16.50497085523264,n5,n5,arrow
e24.120056054758948,n5,n5,arrow
e5.368929571746695,n5,n5,arrow
e19.521572670105293,n5,n5,arrow
e0.934348254501574,n5,n5,arrow
e5.450150716201504,n5,n5,arrow
e30.38730619170731,n5,n5,arrow
e17.077195980704182,n5,n5,arrow
e19.20748997533751,n5,n5,arrow
e17.862600524805323,n5,n5,arrow
e0.8642200586898048,n5,n5,arrow
e36.05213706753671,n5,n5,arrow
e8.183019195657334,n5,n5,arrow
e14.271615311046991,n5,n5,arrow
e12.711758220703953,n5,n5,arrow
e0.16288902926521764,n5,n5,arrow
e18.856117934853646,n5,n5,arrow
e17.34501749782998,n5,n5,arrow
e35.18753852128213,n5,n5,arrow
e20.94931543504714,n5,n5,arrow
e5.426652542474928,n5,n5,arrow
e33.77734871380156,n5,n5,arrow
e24.396968224002215,n5,n5,arrow
e10.862522783771478,n5,n5,arrow
e9.413810721195535,n5,n5,arrow
e19.087197059196892,n5,n5,arrow
e9.983776567605467,n5,n5,arrow
e22.37452113399055,n5,n5,arrow
e25.825556826444693,n5,n5,arrow
e32.93190230519634,n5,n5,arrow
e27.931333902710783,n5,n5,arrow
e33.065714297289716,n5,n5,arrow
e10.43890783021817,n5,n5,arrow
e4.810271935489234,n5,n5,arrow
e19.278771048558824,n5,n5,arrow
e25.921904207060248,n5,n5,arrow
e25.4014217947535,n5,n5,arrow
e4.856409911484597,n5,n5,arrow
e21.033312326633048,n5,n5,arrow
e20.669155205501433,n5,n5,arrow
e31.318518978184752,n5,n5,arrow
e19.596155947764878,n5,n5,arrow
e7.866618200440428,n5,n5,arrow
e20.331096991809687,n5,n5,arrow
e19.336948995394224,n5,n5,arrow
e26.287836730037824,n5,n5,arrow
e34.54579125853199,n5,n5,arrow
e4.424518534844779,n5,n5,arrow
e1.7846566185471995,n5,n5,arrow
e14.205541115723264,n5,n5,arrow
e10.46377234265427,n5,n5,arrow
e33.99433692312925,n5,n5,arrow
e27.436175990216377,n5,n5,arrow
e2.4779310728544166,n5,n5,arrow
e16.905493316570492,n5,n5,arrow
e36.80115931678786,n5,n5,arrow
e11.29244248377301,n5,n5,arrow
e10.505069973975303,n5,n5,arrow
e24.850768680725594,n5,n5,arrow
e32.6539272196344,n5,n5,arrow
e11.598554891722786,n5,n5,arrow
e15.038797430457674,n5,n5,arrow
e10.71761420661625,n5,n5,arrow
e8.023559445999952,n5,n5,arrow
e1.8899373405696367,n5,n5,arrow
e15.565768316346215,n5,n5,arrow
e0.3207535231485952,n5,n5,arrow
e26.51059691368555,n5,n5,arrow
e28.741097093985694,n5,n5,arrow
e35.85928241755971,n5,n5,arrow
e35.47663614006991,n5,n5,arrow
e30.260594702658235,n5,n5,arrow
e6.7223989449268124,n5,n5,arrow
e21.161599374753752,n5,n5,arrow
e17.89745130046713,n5,n5,arrow
e31.690220984801933,n5,n5,arrow
e21.639376094426257,n5,n5,arrow
e18.864617559106385,n5,n5,arrow
e27.691746577382794,n5,n5,arrow
e2.6005786893660114,n5,n5,arrow
e29.286088542208876,n5,n5,arrow
e13.70821279869847,n5,n5,arrow
e19.00681205976377,n5,n5,arrow
e12.158322771955191,n5,n5,arrow
e10.216997265567098,n5,n5,arrow
e34.02339845783067,n5,n5,arrow
e0.9371368947983605,n5,n5,arrow
e32.00037323317503,n5,n5,arrow
e26.605255785122726,n5,n5,arrow
e35.027635318124844,n5,n5,arrow
e7.275339519452823,n5,n5,arrow
e34.81079989978974,n5,n5,arrow
e21.809565844348434,n5,n5,arrow
e6.454832017505971,n5,n5,arrow
e4.208203972032612,n5,n5,arrow
e6.655454160711784,n5,n5,arrow
e11.676160922451961,n5,n5,arrow
e12.807389270035229,n5,n5,arrow
e17.08069841033248,n5,n5,arrow
e14.52457250137246,n5,n5,arrow
e14.699438929257461,n5,n5,arrow
e33.119014781033044,n5,n5,arrow
e9.73222245451094,n5,n5,arrow
e3.2665096685888333,n5,n5,arrow
e1.7493958643553436,n5,n5,arrow
e33.87824045404521,n5,n5,arrow
e3.6639279760610743,n5,n5,arrow
e30.750403404423537,n5,n5,arrow
e18.10307983021086,n5,n5,arrow
e3.2500844377086087,n5,n5,arrow
e29.37664487561022,n5,n5,arrow
e25.904658596590334,n5,n5,arrow
e17.29357410881577,n5,n5,arrow
e3.5823242495031495,n5,n5,arrow
e1.003115027449915,n5,n5,arrow
e18.68184176496287,n5,n5,arrow
e27.57682813996652,n5,n5,arrow
e17.236606704559776,n5,n5,arrow
e22.419725680017255,n5,n5,arrow
e6.155196883242509,n5,n5,arrow
e6.646488685098607,n5,n5,arrow
e15.73776015754482,n5,n5,arrow
e17.06044296234932,n5,n5,arrow
e2.4002091577304956,n5,n5,arrow
e23.73836127607341,n5,n5,arrow
e30.445649038248703,n5,n5,arrow
e34.1185006364738,n5,n5,arrow
e2.2594341705967156,n5,n5,arrow
e19.03316672231919,n5,n5,arrow
e3.4898068831019735,n5,n5,arrow
e3.885458448578624,n5,n5,arrow
e16.13929304704565,n5,n5,arrow
e28.491490491335185,n5,n5,arrow
e36.611394139121685,n5,n5,arrow
e10.750214522206347,n5,n5,arrow
e17.52135383516115,n5,n5,arrow
e17.89176882626532,n5,n5,arrow
e5.1646327587062535,n5,n5,arrow
e2.5735976790704447,n5,n5,arrow
e17.918186423956122,n5,n5,arrow
e14.775566523281384,n5,n5,arrow
e19.303763647997325,n5,n5,arrow
e36.40057183566448,n5,n5,arrow
e24.398294690276252,n5,n5,arrow
e10.164741712671773,n5,n5,arrow
e34.15475537195381,n5,n5,arrow
e12.350191473841736,n5,n5,arrow
e7.477703365537028,n5,n5,arrow
e13.418473545965025,n5,n5,arrow
e35.46778793229091,n5,n5,arrow
e4.282023455147446,n5,n5,arrow
e32.52769687655327,n5,n5,arrow
e15.17718017270219,n5,n5,arrow
e5.048141714519882,n5,n5,arrow
e19.02373172540853,n5,n5,arrow
e31.89746127954834,n5,n5,arrow
e1.5721544568839123,n5,n5,arrow
e19.200567330376025,n5,n5,arrow
e2.9544485744750117,n5,n5,arrow
e36.710492407383626,n5,n5,arrow
e7.397370926388872,n5,n5,arrow
e34.509715426252946,n5,n5,arrow
e31.893545528861864,n5,n5,arrow
e2.558270877339943,n5,n5,arrow
e22.060761005740336,n5,n5,arrow
e3.483266184874296,n5,n5,arrow
e3.124160597843176,n5,n5,arrow
e20.664196114961495,n5,n5,arrow
e15.50156058870743,n5,n5,arrow
e30.843157296662618,n5,n5,arrow
e13.534146247697928,n5,n5,arrow
e36.71521890976536,n6,n6,arrow
e23.874378997708334,n6,n6,arrow
e25.91692995799879,n6,n6,arrow
e11.077583231030156,n6,n6,arrow
e0.2681754426261622,n6,n6,arrow
e1.7266577556594993,n6,n6,arrow
e11.622077318752204,n6,n6,arrow
e21.179662799025362,n6,n6,arrow
e36.71341350898397,n6,n6,arrow
e24.276640677341693,n6,n6,arrow
e25.30675995614149,n6,n6,arrow
e2.174164900725601,n6,n6,arrow
e28.478545607145808,n6,n6,arrow
e21.284507085151144,n6,n6,arrow
e22.1966774235664,n6,n6,arrow
e13.79112185953176,n6,n6,arrow
e16.570843540761043,n6,n6,arrow
e9.457016634005463,n6,n6,arrow
e2.280075368514769,n6,n6,arrow
e19.201825688982787,n6,n6,arrow
e2.655638651892888,n6,n6,arrow
e9.200150240549663,n6,n6,arrow
e35.91780768277215,n6,n6,arrow
e12.387330401175227,n6,n6,arrow
e30.23733676908951,n6,n6,arrow
e13.111775734587905,n6,n6,arrow
e36.36342781286962,n6,n6,arrow
e31.753619548631033,n6,n6,arrow
e34.349141647768846,n6,n6,arrow
e12.577083791294125,n6,n0,arrow
e32.487402275743875,n6,n6,arrow
e35.26018785797498,n6,n6,arrow
e24.53390621438091,n6,n6,arrow
e20.5755366969863,n6,n6,arrow
e16.661627995260574,n6,n6,arrow
e6.3882394908049385,n6,n6,arrow
e26.63588076208562,n6,n6,arrow
e28.793492909735537,n6,n6,arrow
e11.314283283116136,n6,n2,arrow
e28.039534266087582,n6,n6,arrow
e32.55036047234433,n6,n6,arrow
e23.425059247182865,n6,n6,arrow
e35.30216724593693,n6,n6,arrow
e16.303641454166172,n6,n6,arrow
e36.39485087333115,n6,n6,arrow
e0.9142160836761513,n6,n6,arrow
e34.17983352542364,n6,n6,arrow
e19.506290498874936,n6,n6,arrow
e14.651889147174781,n6,n6,arrow
e11.522278455110277,n6,n6,arrow
e20.92005180161052,n6,n6,arrow
e21.758193889522317,n6,n3,arrow
e14.314663081852082,n6,n6,arrow
e32.54931111055194,n6,n6,arrow
e28.229016579872752,n6,n6,arrow
e10.512431017856276,n6,n6,arrow
e36.05922133086427,n6,n6,arrow
e20.516529878842796,n6,n6,arrow
e20.94963751007633,n6,n6,arrow
e32.24411576051951,n6,n6,arrow
e27.807499372527143,n6,n6,arrow
e5.484639734397752,n6,n4,arrow
e30.664848581266337,n6,n6,arrow
e5.553910297481762,n6,n6,arrow
e15.211217245325233,n6,n6,arrow
e19.829033138661774,n6,n6,arrow
e7.177084005054805,n6,n6,arrow
e16.15509334670333,n6,n6,arrow
e25.509549288457187,n6,n6,arrow
e19.367998792190093,n6,n6,arrow
e19.633280156900767,n6,n6,arrow
e21.67025755371135,n6,n6,arrow
e29.54124608260613,n6,n6,arrow
e10.326516718201233,n6,n6,arrow
e0.6069365287132309,n6,n6,arrow
e27.417757874761634,n6,n6,arrow
e17.475941846744526,n6,n5,arrow
e18.361644815684613,n6,n6,arrow
e21.933982487713337,n6,n6,arrow
e30.03721037691907,n6,n6,arrow
e23.13479146727976,n6,n6,arrow
e11.470503945134178,n6,n6,arrow
e35.73346271007503,n6,n6,arrow
e18.272124062757268,n6,n6,arrow
e1.2524103686695276,n6,n6,arrow
e14.068280193825007,n6,n6,arrow
e18.737317314121206,n6,n6,arrow
e7.2323023103276975,n6,n6,arrow
e10.94112061248181,n6,n6,arrow
e30.38907330137318,n6,n6,arrow
e19.95554296223939,n6,n6,arrow
e20.32050375122316,n6,n6,arrow
e20.979142181281368,n6,n6,arrow
e29.608318979848832,n6,n6,arrow
e34.443125271105195,n6,n6,arrow
e10.779505201098939,n6,n6,arrow
e17.217104594044095,n6,n6,arrow
e34.1798393561064,n6,n6,arrow
e8.675575890949796,n6,n6,arrow
e33.54634193214835,n6,n6,arrow
e28.545090374715492,n6,n6,arrow
e17.005595654136236,n6,n6,arrow
e36.19793049127253,n6,n6,arrow
e17.546925740213634,n6,n6,arrow
e35.582138942209646,n6,n6,arrow
e12.374855733536602,n6,n7,arrow
e11.15850603330245,n6,n6,arrow
e36.05586327278722,n6,n6,arrow
e7.775226221106862,n6,n6,arrow
e9.476137010440945,n6,n8,arrow
e30.771158777663153,n6,n6,arrow
e27.539339711648307,n6,n6,arrow
e12.896872565478919,n6,n6,arrow
e22.038132502330285,n6,n6,arrow
e31.619001832601192,n6,n6,arrow
e30.38230376958994,n6,n6,arrow
e2.636351233441885,n6,n6,arrow
e17.58919898278314,n6,n6,arrow
e18.544895030125392,n6,n6,arrow
e15.182818324311778,n6,n6,arrow
e35.38578469972114,n6,n9,arrow
e30.55267675769675,n6,n6,arrow
e22.12906863783661,n6,n6,arrow
e24.06387881566638,n6,n6,arrow
e10.009398017437098,n6,n6,arrow
e4.674229514585381,n6,n6,arrow
e23.28156629467528,n6,n6,arrow
e14.941942612751369,n6,n6,arrow
e15.127217389248488,n6,n6,arrow
e25.417074917606772,n6,n6,arrow
e31.75057033647738,n6,n6,arrow
e28.462226276738395,n6,n6,arrow
e31.506030037818803,n6,n6,arrow
e32.89105544865559,n6,n6,arrow
e28.922341593174206,n6,n6,arrow
e7.128352580914473,n6,n6,arrow
e13.678584604282204,n6,n6,arrow
e18.75273704046681,n6,n6,arrow
e15.958547810420502,n6,n6,arrow
e14.987735680452545,n6,n6,arrow
e15.590479190348699,n6,n6,arrow
e15.631169422611666,n6,n6,arrow
e6.197198570845448,n6,n6,arrow
e21.849030492638516,n6,n6,arrow
e2.7413219103786637,n6,n6,arrow
e12.73218340602265,n6,n6,arrow
e7.9203359634678225,n6,n6,arrow
e28.31316433498303,n6,n6,arrow
e16.59750669459331,n6,n6,arrow
e15.291450904971185,n6,n6,arrow
e24.42118629995452,n6,n6,arrow
e1.5997851049744072,n6,n6,arrow
e12.261784140062076,n6,n6,arrow
e9.083615863440404,n6,n6,arrow
e29.12738758129295,n6,n6,arrow
e30.989732920278783,n6,n6,arrow
e19.49367970655337,n6,n6,arrow
e33.46989429277821,n6,n6,arrow
e35.6263646655369,n6,n6,arrow
e36.974202373937075,n6,n6,arrow
e19.31221499015275,n6,n6,arrow
e21.184610887167608,n6,n6,arrow
e20.136449551503322,n6,n6,arrow
e17.197843045288046,n6,n6,arrow
e30.187705743318443,n6,n6,arrow
e1.7007492314604453,n6,n6,arrow
e27.41844979343709,n6,n6,arrow
e31.119099373264586,n6,n6,arrow
e22.23028192434199,n6,n6,arrow
e1.691934257404646,n6,n6,arrow
e35.92538745169564,n6,n6,arrow
e3.129927152650157,n6,n6,arrow
e7.9271402438627225,n6,n6,arrow
e11.106438579229764,n6,n6,arrow
e18.892151555539026,n6,n6,arrow
e6.421060013016755,n6,n6,arrow
e31.82784576141191,n6,n6,arrow
e25.75069687603353,n6,n6,arrow
e12.789636284211053,n6,n6,arrow
e8.041675463297054,n6,n6,arrow
e14.314908493691581,n6,n6,arrow
e26.722517999124136,n6,n6,arrow
e25.94664028261571,n6,n6,arrow
e14.363865952214848,n6,n6,arrow
e9.48032720385048,n6,n6,arrow
e18.207236334840943,n6,n6,arrow
e36.46131144101806,n6,n6,arrow
e14.810592901460891,n6,n6,arrow
e19.13318375355922,n6,n6,arrow
e21.858213559477115,n6,n6,arrow
e22.523548556886432,n6,n6,arrow
e33.69589498264778,n6,n6,arrow
e9.49769995862864,n6,n6,arrow
e36.88860373083499,n6,n6,arrow
e27.611586556647296,n6,n6,arrow
e1.4440152078670383,n6,n6,arrow
e10.11977985074604,n6,n6,arrow
e11.535389808346007,n6,n6,arrow
e16.99000452540286,n6,n6,arrow
e21.170333515875654,n6,n6,arrow
e34.41707423449379,n6,n6,arrow
e22.027726864225905,n6,n6,arrow
e11.721864404057031,n6,n6,arrow
e3.8158336485251634,n6,n6,arrow
e31.810215781511868,n6,n6,arrow
e12.719763472515295,n6,n6,arrow
e9.646529848528962,n6,n6,arrow
e35.010153417001085,n6,n6,arrow
e33.78766872088667,n6,n6,arrow
e17.282534751880885,n6,n6,arrow
e20.71639385034127,n6,n6,arrow
e20.123117737426167,n6,n6,arrow
e10.1519830469371,n6,n6,arrow
e9.551959871543179,n6,n6,arrow
e5.295252383480311,n6,n6,arrow
e12.145888607276877,n6,n6,arrow
e33.980955037157585,n6,n6,arrow
e2.563367024079702,n6,n6,arrow
e32.69411427068295,n6,n6,arrow
e29.627935845698335,n6,n6,arrow
e15.383868479897206,n6,n6,arrow
e15.657694745951204,n6,n6,arrow
e28.03190229957665,n6,n6,arrow
e33.51786507092677,n6,n6,arrow
e11.954990187216696,n6,n6,arrow
e34.11329800820614,n6,n6,arrow
e1.4035616753495643,n6,n6,arrow
e34.07304524334482,n6,n6,arrow
e29.487766292568413,n6,n6,arrow
e15.930715308774765,n6,n6,arrow
e15.119606067503508,n6,n6,arrow
e19.20525092511544,n6,n6,arrow
e7.702364909574537,n6,n6,arrow
e27.29017555656435,n6,n6,arrow
e25.422087381571174,n6,n6,arrow
e16.357217588910054,n6,n6,arrow
e3.0181574207168413,n6,n6,arrow
e17.85235468874773,n6,n6,arrow
e1.2810341792282476,n6,n6,arrow
e6.830841240835046,n6,n6,arrow
e19.5525654142926,n6,n6,arrow
e25.323033489405677,n6,n6,arrow
e34.80868768476115,n6,n6,arrow
e16.22109122528438,n6,n6,arrow
e31.5650456305885,n6,n6,arrow
e11.826085743285427,n6,n6,arrow
e2.2794664265278453,n6,n6,arrow
e18.316165417106266,n6,n6,arrow
e8.033148545779962,n6,n6,arrow
e35.12982744613947,n6,n6,arrow
e29.993065278224623,n6,n6,arrow
e29.828302666827298,n6,n6,arrow
e34.91334276958792,n6,n6,arrow
e33.515838951714265,n6,n6,arrow
e29.595083456472686,n6,n6,arrow
e15.257240054404695,n6,n6,arrow
e16.322898247644,n6,n6,arrow
e0.9069452946377756,n6,n6,arrow
e12.935131944655987,n6,n6,arrow
e21.73408203112945,n6,n6,arrow
e10.470696630070103,n6,n6,arrow
e4.006134901971365,n6,n6,arrow
e28.49262409727075,n6,n6,arrow
e28.34009803098373,n6,n6,arrow
e33.43164739059222,n6,n6,arrow
e31.66802214460254,n6,n6,arrow
e19.902251804042706,n6,n6,arrow
e28.67941323961088,n6,n6,arrow
e26.733269916430338,n6,n6,arrow
e17.748280148212885,n6,n6,arrow
e11.56746967134261,n6,n6,arrow
e1.1962224939373451,n6,n6,arrow
e27.99730735700599,n6,n6,arrow
e8.152483772711898,n6,n6,arrow
e25.194839582342325,n6,n6,arrow
e31.18733063431259,n6,n6,arrow
e33.473312126266464,n6,n6,arrow
e8.559444024780799,n6,n6,arrow
e5.970765992948003,n6,n6,arrow
e32.545200904331814,n6,n6,arrow
e32.09901288775642,n6,n6,arrow
e27.59281684678197,n6,n6,arrow
e24.12054829405152,n6,n6,arrow
e21.11273472188848,n6,n6,arrow
e19.809309517505632,n6,n6,arrow
e20.389776093332564,n6,n6,arrow
e8.812423545569722,n6,n6,arrow
e31.629415149492157,n6,n6,arrow
e7.963151660976616,n6,n6,arrow
e16.719525202874344,n6,n6,arrow
e21.80937221822043,n6,n6,arrow
e30.96228288791523,n6,n6,arrow
e32.214991599839344,n6,n6,arrow
e24.779253288407652,n6,n6,arrow
e19.892640327553735,n6,n6,arrow
e4.777703421036247,n6,n6,arrow
e20.936042512088544,n6,n6,arrow
e22.591984637347025,n6,n6,arrow
e23.394088850023152,n6,n6,arrow
e21.79670625733864,n6,n6,arrow
e31.15865152508743,n6,n6,arrow
e2.2690780855897943,n6,n6,arrow
e0.8488418980969197,n6,n6,arrow
e25.004461518105423,n6,n6,arrow
e10.695739419277364,n6,n6,arrow
e16.64370225524341,n6,n6,arrow
e2.2270416363244894,n6,n6,arrow
e6.376745980876718,n6,n6,arrow
e17.446277663295714,n6,n6,arrow
e17.44177948407315,n6,n6,arrow
e21.067077997295,n6,n6,arrow
e25.86476840902886,n6,n6,arrow
e27.316640109933847,n6,n6,arrow
e6.046641651325876,n6,n6,arrow
e3.612721275554417,n6,n6,arrow
e1.6957694149328861,n6,n6,arrow
e8.791406650321099,n6,n6,arrow
e3.7927620741527273,n6,n6,arrow
e30.772262392054234,n6,n6,arrow
e32.58141167020846,n6,n6,arrow
e5.058727276442727,n6,n6,arrow
e2.1309072285797015,n6,n6,arrow
e33.57865215653077,n6,n6,arrow
e26.860968720809428,n6,n6,arrow
e31.111388391026765,n6,n6,arrow
e24.35162671470863,n6,n6,arrow
e36.77648216712021,n6,n6,arrow
e6.947021022567986,n6,n6,arrow
e18.851961800162048,n6,n6,arrow
e30.25890923305766,n6,n6,arrow
e2.5242716064913364,n6,n6,arrow
e0.3224940227619364,n6,n6,arrow
e24.468206136715153,n6,n6,arrow
e28.25332638549193,n6,n6,arrow
e0.5550965292007197,n6,n6,arrow
e17.645954307006654,n6,n6,arrow
e5.312169966047429,n6,n6,arrow
e13.805044457088359,n6,n6,arrow
e26.77936569923648,n6,n6,arrow
e6.902552165364206,n6,n6,arrow
e3.978536345381837,n6,n6,arrow
e31.56937321523061,n6,n6,arrow
e35.014029405562034,n6,n6,arrow
